# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-10 12:45:34 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 294643095035200 Lynchburg Res nr CWA Canal Inflow nr Baytown, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 294643095035200
#            TS   parameter     Description
#        163507       00010     Temperature, water, degrees Celsius
#        163508       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        163509       00400     pH, water, unfiltered, field, standard units
#        163510       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        163511       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	163507_00010	163507_00010_cd	163508_00095	163508_00095_cd	163509_00400	163509_00400_cd	163510_63680	163510_63680_cd	163511_00300	163511_00300_cd
USGS	294643095035200	2018-04-03 13:45	CDT	22.0	A	316	A	7.7	A	56.1	A	7.9	A
USGS	294643095035200	2018-04-03 14:00	CDT	22.0	A	316	A	7.7	A	55.8	A	7.9	A
USGS	294643095035200	2018-04-03 14:15	CDT	22.0	A	316	A	7.7	A	57.3	A	7.9	A
USGS	294643095035200	2018-04-03 14:30	CDT	22.1	A	316	A	7.7	A	57.4	A	7.9	A
USGS	294643095035200	2018-04-03 14:45	CDT	22.1	A	316	A	7.7	A	54.0	A	7.9	A
USGS	294643095035200	2018-04-03 15:00	CDT	22.1	A	316	A	7.7	A	55.3	A	7.9	A
USGS	294643095035200	2018-04-03 15:15	CDT	22.0	A	316	A	7.7	A	54.1	A	7.8	A
USGS	294643095035200	2018-04-03 15:30	CDT	22.0	A	316	A	7.7	A	54.7	A	7.8	A
USGS	294643095035200	2018-04-03 15:45	CDT	22.1	A	316	A	7.7	A	56.8	A	7.8	A
USGS	294643095035200	2018-04-03 16:00	CDT	22.1	A	316	A	7.7	A	53.6	A	7.8	A
USGS	294643095035200	2018-04-03 16:15	CDT	22.1	A	316	A	7.7	A	51.2	A	7.8	A
USGS	294643095035200	2018-04-03 16:30	CDT	22.1	A	316	A	7.7	A	55.3	A	7.8	A
USGS	294643095035200	2018-04-03 16:45	CDT	22.1	A	316	A	7.7	A	53.5	A	7.8	A
USGS	294643095035200	2018-04-03 17:00	CDT	22.2	A	316	A	7.7	A	54.5	A	7.8	A
USGS	294643095035200	2018-04-03 17:15	CDT	22.2	A	316	A	7.7	A	51.1	A	7.8	A
USGS	294643095035200	2018-04-03 17:30	CDT	22.2	A	316	A	7.7	A	53.7	A	7.8	A
USGS	294643095035200	2018-04-03 17:45	CDT	22.2	A	316	A	7.7	A	50.6	A	7.8	A
USGS	294643095035200	2018-04-03 18:00	CDT	22.2	A	316	A	7.7	A	54.9	A	7.8	A
USGS	294643095035200	2018-04-03 18:15	CDT	22.2	A	316	A	7.7	A	55.6	A	7.8	A
USGS	294643095035200	2018-04-03 18:30	CDT	22.2	A	316	A	7.7	A	56.5	A	7.8	A
USGS	294643095035200	2018-04-03 18:45	CDT	22.2	A	316	A	7.7	A	56.9	A	7.8	A
USGS	294643095035200	2018-04-03 19:00	CDT	22.2	A	316	A	7.7	A	54.9	A	7.8	A
USGS	294643095035200	2018-04-03 19:15	CDT	22.2	A	316	A	7.7	A	53.0	A	7.8	A
USGS	294643095035200	2018-04-03 19:30	CDT	22.2	A	316	A	7.7	A	52.8	A	7.8	A
USGS	294643095035200	2018-04-03 19:45	CDT	22.2	A	316	A	7.7	A	54.8	A	7.8	A
USGS	294643095035200	2018-04-03 20:00	CDT	22.2	A	316	A	7.7	A	53.4	A	7.8	A
USGS	294643095035200	2018-04-03 20:15	CDT	22.2	A	316	A	7.7	A	53.4	A	7.8	A
USGS	294643095035200	2018-04-03 20:30	CDT	22.2	A	316	A	7.7	A	52.9	A	7.8	A
USGS	294643095035200	2018-04-03 20:45	CDT	22.2	A	316	A	7.7	A	52.0	A	7.8	A
USGS	294643095035200	2018-04-03 21:00	CDT	22.2	A	316	A	7.7	A	52.0	A	7.8	A
USGS	294643095035200	2018-04-03 21:15	CDT	22.2	A	316	A	7.7	A	53.8	A	7.7	A
USGS	294643095035200	2018-04-03 21:30	CDT	22.1	A	316	A	7.7	A	53.2	A	7.7	A
USGS	294643095035200	2018-04-03 21:45	CDT	22.1	A	316	A	7.7	A	54.0	A	7.7	A
USGS	294643095035200	2018-04-03 22:00	CDT	22.1	A	316	A	7.7	A	54.2	A	7.7	A
USGS	294643095035200	2018-04-03 22:15	CDT	22.1	A	316	A	7.7	A	55.6	A	7.7	A
USGS	294643095035200	2018-04-03 22:30	CDT	22.1	A	316	A	7.7	A	54.0	A	7.7	A
USGS	294643095035200	2018-04-03 22:45	CDT	22.1	A	316	A	7.7	A	51.7	A	7.7	A
USGS	294643095035200	2018-04-03 23:00	CDT	22.1	A	316	A	7.7	A	53.0	A	7.7	A
USGS	294643095035200	2018-04-03 23:15	CDT	22.1	A	316	A	7.7	A	52.4	A	7.7	A
USGS	294643095035200	2018-04-03 23:30	CDT	22.1	A	316	A	7.6	A	54.4	A	7.7	A
USGS	294643095035200	2018-04-03 23:45	CDT	22.1	A	316	A	7.7	A	52.9	A	7.7	A
USGS	294643095035200	2018-04-04 00:00	CDT	22.1	A	316	A	7.7	A	50.3	A	7.7	A
USGS	294643095035200	2018-04-04 00:15	CDT	22.1	A	316	A	7.7	A	52.9	A	7.7	A
USGS	294643095035200	2018-04-04 00:30	CDT	22.1	A	316	A	7.7	A	52.6	A	7.7	A
USGS	294643095035200	2018-04-04 00:45	CDT	22.1	A	316	A	7.7	A	53.3	A	7.6	A
USGS	294643095035200	2018-04-04 01:00	CDT	22.1	A	316	A	7.7	A	57.3	A	7.6	A
USGS	294643095035200	2018-04-04 01:15	CDT	22.1	A	316	A	7.7	A	53.2	A	7.6	A
USGS	294643095035200	2018-04-04 01:30	CDT	22.0	A	316	A	7.7	A	53.5	A	7.6	A
USGS	294643095035200	2018-04-04 01:45	CDT	22.0	A	316	A	7.7	A	52.9	A	7.6	A
USGS	294643095035200	2018-04-04 02:00	CDT	22.0	A	316	A	7.7	A	53.8	A	7.6	A
USGS	294643095035200	2018-04-04 02:15	CDT	22.0	A	316	A	7.7	A	54.4	A	7.6	A
USGS	294643095035200	2018-04-04 02:30	CDT	22.0	A	316	A	7.7	A	53.9	A	7.6	A
USGS	294643095035200	2018-04-04 02:45	CDT	22.0	A	316	A	7.7	A	53.6	A	7.6	A
USGS	294643095035200	2018-04-04 03:00	CDT	21.9	A	316	A	7.7	A	53.7	A	7.6	A
USGS	294643095035200	2018-04-04 03:15	CDT	21.9	A	316	A	7.6	A	55.0	A	7.6	A
USGS	294643095035200	2018-04-04 03:30	CDT	21.9	A	316	A	7.7	A	54.0	A	7.6	A
USGS	294643095035200	2018-04-04 03:45	CDT	21.8	A	316	A	7.7	A	53.1	A	7.6	A
USGS	294643095035200	2018-04-04 04:00	CDT	21.8	A	316	A	7.7	A	53.7	A	7.6	A
USGS	294643095035200	2018-04-04 04:15	CDT	21.8	A	315	A	7.7	A	54.7	A	7.6	A
USGS	294643095035200	2018-04-04 04:30	CDT	21.8	A	316	A	7.7	A	52.9	A	7.6	A
USGS	294643095035200	2018-04-04 04:45	CDT	21.7	A	315	A	7.7	A	57.8	A	7.6	A
USGS	294643095035200	2018-04-04 05:00	CDT	21.7	A	315	A	7.7	A	54.8	A	7.6	A
USGS	294643095035200	2018-04-04 05:15	CDT	21.7	A	315	A	7.7	A	54.0	A	7.6	A
USGS	294643095035200	2018-04-04 05:30	CDT	21.6	A	315	A	7.7	A	54.3	A	7.6	A
USGS	294643095035200	2018-04-04 05:45	CDT	21.6	A	315	A	7.7	A	49.4	A	7.6	A
USGS	294643095035200	2018-04-04 06:00	CDT	21.6	A	315	A	7.7	A	53.5	A	7.6	A
USGS	294643095035200	2018-04-04 06:15	CDT	21.6	A	315	A	7.6	A	53.9	A	7.6	A
USGS	294643095035200	2018-04-04 06:30	CDT	21.5	A	315	A	7.7	A	52.9	A	7.6	A
USGS	294643095035200	2018-04-04 06:45	CDT	21.5	A	315	A	7.7	A	58.7	A	7.6	A
USGS	294643095035200	2018-04-04 07:00	CDT	21.5	A	315	A	7.6	A	52.7	A	7.6	A
USGS	294643095035200	2018-04-04 07:15	CDT	21.4	A	315	A	7.7	A	52.4	A	7.6	A
USGS	294643095035200	2018-04-04 07:30	CDT	21.4	A	315	A	7.6	A	53.2	A	7.6	A
USGS	294643095035200	2018-04-04 07:45	CDT	21.4	A	315	A	7.7	A	52.9	A	7.6	A
USGS	294643095035200	2018-04-04 08:00	CDT	21.4	A	315	A	7.7	A	56.8	A	7.6	A
USGS	294643095035200	2018-04-04 08:15	CDT	21.3	A	315	A	7.7	A	51.6	A	7.6	A
USGS	294643095035200	2018-04-04 08:30	CDT	21.3	A	315	A	7.7	A	52.8	A	7.6	A
USGS	294643095035200	2018-04-04 08:45	CDT	21.3	A	315	A	7.7	A	55.2	A	7.6	A
USGS	294643095035200	2018-04-04 09:00	CDT	21.3	A	315	A	7.7	A	50.7	A	7.6	A
USGS	294643095035200	2018-04-04 09:15	CDT	21.3	A	315	A	7.7	A	53.1	A	7.6	A
USGS	294643095035200	2018-04-04 09:30	CDT	21.3	A	315	A	7.7	A	56.4	A	7.6	A
USGS	294643095035200	2018-04-04 09:45	CDT	21.3	A	315	A	7.7	A	55.8	A	7.7	A
USGS	294643095035200	2018-04-04 10:00	CDT	21.3	A	315	A	7.7	A	55.0	A	7.6	A
USGS	294643095035200	2018-04-04 10:15	CDT	21.3	A	316	A	7.7	A	52.5	A	7.7	A
USGS	294643095035200	2018-04-04 10:30	CDT	21.3	A	316	A	7.7	A	56.0	A	7.7	A
USGS	294643095035200	2018-04-04 10:45	CDT	21.2	A	316	A	7.7	A	51.9	A	7.7	A
USGS	294643095035200	2018-04-04 11:00	CDT	21.2	A	315	A	7.7	A	51.8	A	7.7	A
USGS	294643095035200	2018-04-04 11:15	CDT	21.2	A	315	A	7.7	A	53.2	A	7.7	A
USGS	294643095035200	2018-04-04 11:30	CDT	21.3	A	315	A	7.7	A	51.4	A	7.7	A
USGS	294643095035200	2018-04-04 11:45	CDT	21.2	A	315	A	7.7	A	52.4	A	7.7	A
USGS	294643095035200	2018-04-04 12:00	CDT	21.3	A	315	A	7.7	A	54.1	A	7.7	A
USGS	294643095035200	2018-04-04 12:15	CDT	21.3	A	315	A	7.7	A	51.8	A	7.8	A
USGS	294643095035200	2018-04-04 12:30	CDT	21.3	A	316	A	7.7	A	51.4	A	7.8	A
USGS	294643095035200	2018-04-04 12:45	CDT	21.3	A	316	A	7.7	A	51.4	A	7.8	A
USGS	294643095035200	2018-04-04 13:00	CDT	21.3	A	316	A	7.7	A	51.5	A	7.8	A
USGS	294643095035200	2018-04-04 13:15	CDT	21.3	A	316	A	7.7	A	52.7	A	7.8	A
USGS	294643095035200	2018-04-04 13:30	CDT	21.3	A	316	A	7.7	A	50.0	A	7.8	A
USGS	294643095035200	2018-04-04 13:45	CDT	21.3	A	316	A	7.7	A	50.4	A	7.8	A
USGS	294643095035200	2018-04-04 14:00	CDT	21.4	A	316	A	7.7	A	49.5	A	7.8	A
USGS	294643095035200	2018-04-04 14:15	CDT	21.4	A	316	A	7.7	A	52.4	A	7.8	A
USGS	294643095035200	2018-04-04 14:30	CDT	21.4	A	316	A	7.7	A	51.0	A	7.8	A
USGS	294643095035200	2018-04-04 14:45	CDT	21.4	A	316	A	7.7	A	42.9	A	7.8	A
USGS	294643095035200	2018-04-04 15:00	CDT	21.4	A	316	A	7.7	A	50.6	A	7.8	A
USGS	294643095035200	2018-04-04 15:15	CDT	21.4	A	316	A	7.7	A	49.6	A	7.8	A
USGS	294643095035200	2018-04-04 15:30	CDT	21.4	A	316	A	7.7	A	49.9	A	7.8	A
USGS	294643095035200	2018-04-04 15:45	CDT	21.4	A	316	A	7.7	A	49.6	A	7.8	A
USGS	294643095035200	2018-04-04 16:00	CDT	21.4	A	316	A	7.7	A	47.6	A	7.8	A
USGS	294643095035200	2018-04-04 16:15	CDT	21.4	A	316	A	7.7	A	49.4	A	7.8	A
USGS	294643095035200	2018-04-04 16:30	CDT	21.4	A	316	A	7.7	A	49.6	A	7.8	A
USGS	294643095035200	2018-04-04 16:45	CDT	21.4	A	316	A	7.7	A	49.0	A	7.8	A
USGS	294643095035200	2018-04-04 17:00	CDT	21.4	A	316	A	7.7	A	48.9	A	7.8	A
USGS	294643095035200	2018-04-04 17:15	CDT	21.4	A	316	A	7.7	A	49.3	A	7.8	A
USGS	294643095035200	2018-04-04 17:30	CDT	21.4	A	316	A	7.7	A	49.3	A	7.8	A
USGS	294643095035200	2018-04-04 17:45	CDT	21.4	A	316	A	7.7	A	51.7	A	7.8	A
USGS	294643095035200	2018-04-04 18:00	CDT	21.4	A	316	A	7.7	A	50.2	A	7.8	A
USGS	294643095035200	2018-04-04 18:15	CDT	21.4	A	316	A	7.7	A	46.7	A	7.8	A
USGS	294643095035200	2018-04-04 18:30	CDT	21.4	A	316	A	7.7	A	47.9	A	7.8	A
USGS	294643095035200	2018-04-04 18:45	CDT	21.4	A	316	A	7.6	A	49.7	A	7.8	A
USGS	294643095035200	2018-04-04 19:00	CDT	21.4	A	316	A	7.7	A	50.0	A	7.8	A
USGS	294643095035200	2018-04-04 19:15	CDT	21.4	A	316	A	7.6	A	48.6	A	7.8	A
USGS	294643095035200	2018-04-04 19:30	CDT	21.4	A	316	A	7.6	A	47.4	A	7.8	A
USGS	294643095035200	2018-04-04 19:45	CDT	21.4	A	316	A	7.7	A	50.1	A	7.8	A
USGS	294643095035200	2018-04-04 20:00	CDT	21.4	A	316	A	7.7	A	48.2	A	7.8	A
USGS	294643095035200	2018-04-04 20:15	CDT	21.4	A	316	A	7.7	A	51.0	A	7.8	A
USGS	294643095035200	2018-04-04 20:30	CDT	21.4	A	316	A	7.7	A	49.4	A	7.8	A
USGS	294643095035200	2018-04-04 20:45	CDT	21.4	A	316	A	7.6	A	48.2	A	7.8	A
USGS	294643095035200	2018-04-04 21:00	CDT	21.4	A	316	A	7.7	A	49.2	A	7.8	A
USGS	294643095035200	2018-04-04 21:15	CDT	21.3	A	316	A	7.7	A	47.4	A	7.8	A
USGS	294643095035200	2018-04-04 21:30	CDT	21.3	A	316	A	7.7	A	45.2	A	7.8	A
USGS	294643095035200	2018-04-04 21:45	CDT	21.3	A	316	A	7.7	A	49.3	A	7.8	A
USGS	294643095035200	2018-04-04 22:00	CDT	21.3	A	316	A	7.7	A	46.5	A	7.8	A
USGS	294643095035200	2018-04-04 22:15	CDT	21.3	A	316	A	7.6	A	48.1	A	7.8	A
USGS	294643095035200	2018-04-04 22:30	CDT	21.3	A	316	A	7.7	A	46.5	A	7.8	A
USGS	294643095035200	2018-04-04 22:45	CDT	21.3	A	316	A	7.7	A	47.7	A	7.8	A
USGS	294643095035200	2018-04-04 23:00	CDT	21.3	A	316	A	7.7	A	48.8	A	7.8	A
USGS	294643095035200	2018-04-04 23:15	CDT	21.3	A	316	A	7.7	A	47.3	A	7.8	A
USGS	294643095035200	2018-04-04 23:30	CDT	21.3	A	316	A	7.7	A	46.9	A	7.8	A
USGS	294643095035200	2018-04-04 23:45	CDT	21.3	A	316	A	7.6	A	46.9	A	7.8	A
USGS	294643095035200	2018-04-05 00:00	CDT	21.2	A	314	A	7.7	A	46.9	A	7.8	A
USGS	294643095035200	2018-04-05 00:15	CDT	21.2	A	316	A	7.7	A	45.9	A	7.8	A
USGS	294643095035200	2018-04-05 00:30	CDT	21.3	A	316	A	7.7	A	46.7	A	7.8	A
USGS	294643095035200	2018-04-05 00:45	CDT	21.2	A	316	A	7.7	A	46.8	A	7.8	A
USGS	294643095035200	2018-04-05 01:00	CDT	21.2	A	316	A	7.7	A	46.2	A	7.8	A
USGS	294643095035200	2018-04-05 01:15	CDT	21.2	A	316	A	7.7	A	46.9	A	7.8	A
USGS	294643095035200	2018-04-05 01:30	CDT	21.2	A	316	A	7.7	A	47.7	A	7.8	A
USGS	294643095035200	2018-04-05 01:45	CDT	21.2	A	316	A	7.7	A	50.0	A	7.8	A
USGS	294643095035200	2018-04-05 02:00	CDT	21.2	A	316	A	7.7	A	49.6	A	7.8	A
USGS	294643095035200	2018-04-05 02:15	CDT	21.2	A	316	A	7.6	A	46.7	A	7.8	A
USGS	294643095035200	2018-04-05 02:30	CDT	21.1	A	316	A	7.7	A	47.4	A	7.8	A
USGS	294643095035200	2018-04-05 02:45	CDT	21.1	A	316	A	7.6	A	51.3	A	7.8	A
USGS	294643095035200	2018-04-05 03:00	CDT	21.1	A	316	A	7.6	A	46.6	A	7.8	A
USGS	294643095035200	2018-04-05 03:15	CDT	21.1	A	316	A	7.6	A	47.0	A	7.8	A
USGS	294643095035200	2018-04-05 03:30	CDT	21.1	A	316	A	7.7	A	48.1	A	7.7	A
USGS	294643095035200	2018-04-05 03:45	CDT	21.1	A	316	A	7.6	A	49.3	A	7.7	A
USGS	294643095035200	2018-04-05 04:00	CDT	21.1	A	316	A	7.6	A	47.5	A	7.7	A
USGS	294643095035200	2018-04-05 04:15	CDT	21.1	A	316	A	7.6	A	47.2	A	7.8	A
USGS	294643095035200	2018-04-05 04:30	CDT	21.1	A	316	A	7.6	A	47.0	A	7.8	A
USGS	294643095035200	2018-04-05 04:45	CDT	21.0	A	316	A	7.7	A	47.3	A	7.7	A
USGS	294643095035200	2018-04-05 05:00	CDT	21.0	A	316	A	7.6	A	46.2	A	7.7	A
USGS	294643095035200	2018-04-05 05:15	CDT	21.0	A	316	A	7.6	A	46.0	A	7.7	A
USGS	294643095035200	2018-04-05 05:30	CDT	21.0	A	316	A	7.6	A	47.7	A	7.7	A
USGS	294643095035200	2018-04-05 05:45	CDT	21.0	A	316	A	7.6	A	46.8	A	7.7	A
USGS	294643095035200	2018-04-05 06:00	CDT	21.0	A	316	A	7.6	A	46.9	A	7.7	A
USGS	294643095035200	2018-04-05 06:15	CDT	21.0	A	316	A	7.6	A	46.2	A	7.7	A
USGS	294643095035200	2018-04-05 06:30	CDT	21.0	A	316	A	7.6	A	45.9	A	7.7	A
USGS	294643095035200	2018-04-05 06:45	CDT	21.0	A	316	A	7.6	A	45.6	A	7.7	A
USGS	294643095035200	2018-04-05 07:00	CDT	20.9	A	316	A	7.6	A	47.0	A	7.7	A
USGS	294643095035200	2018-04-05 07:15	CDT	20.9	A	317	A	7.6	A	48.0	A	7.7	A
USGS	294643095035200	2018-04-05 07:30	CDT	20.9	A	317	A	7.6	A	48.7	A	7.7	A
USGS	294643095035200	2018-04-05 07:45	CDT	20.9	A	317	A	7.6	A	46.3	A	7.7	A
USGS	294643095035200	2018-04-05 08:00	CDT	20.9	A	317	A	7.6	A	52.2	A	7.7	A
USGS	294643095035200	2018-04-05 08:15	CDT	20.8	A	317	A	7.6	A	45.9	A	7.7	A
USGS	294643095035200	2018-04-05 08:30	CDT	20.9	A	317	A	7.6	A	47.8	A	7.7	A
USGS	294643095035200	2018-04-05 08:45	CDT	20.9	A	317	A	7.6	A	45.7	A	7.7	A
USGS	294643095035200	2018-04-05 09:00	CDT	20.9	A	317	A	7.6	A	49.4	A	7.7	A
USGS	294643095035200	2018-04-05 09:15	CDT	20.9	A	317	A	7.6	A	45.9	A	7.7	A
USGS	294643095035200	2018-04-05 09:30	CDT	20.9	A	317	A	7.6	A	43.0	A	7.7	A
USGS	294643095035200	2018-04-05 09:45	CDT	20.9	A	317	A	7.6	A	48.8	A	7.7	A
USGS	294643095035200	2018-04-05 10:00	CDT	20.9	A	317	A	7.6	A	47.1	A	7.7	A
USGS	294643095035200	2018-04-05 10:15	CDT	20.9	A	317	A	7.6	A	47.4	A	7.7	A
USGS	294643095035200	2018-04-05 10:30	CDT	20.9	A	317	A	7.6	A	44.0	A	7.7	A
USGS	294643095035200	2018-04-05 10:45	CDT	20.9	A	317	A	7.6	A	47.8	A	7.7	A
USGS	294643095035200	2018-04-05 11:00	CDT	20.9	A	317	A	7.6	A	54.1	A	7.7	A
USGS	294643095035200	2018-04-05 11:15	CDT	20.9	A	317	A	7.6	A	45.6	A	7.7	A
USGS	294643095035200	2018-04-05 11:30	CDT	20.9	A	317	A	7.6	A	46.3	A	7.7	A
USGS	294643095035200	2018-04-05 11:45	CDT	20.9	A	317	A	7.6	A	48.6	A	7.7	A
USGS	294643095035200	2018-04-05 12:00	CDT	21.0	A	317	A	7.6	A	45.1	A	7.7	A
USGS	294643095035200	2018-04-05 12:15	CDT	20.9	A	317	A	7.6	A	46.6	A	7.7	A
USGS	294643095035200	2018-04-05 12:30	CDT	20.9	A	317	A	7.6	A	45.2	A	7.7	A
USGS	294643095035200	2018-04-05 12:45	CDT	20.9	A	317	A	7.6	A	46.3	A	7.7	A
USGS	294643095035200	2018-04-05 13:00	CDT	20.9	A	317	A	7.6	A	46.8	A	7.7	A
USGS	294643095035200	2018-04-05 13:15	CDT	20.9	A	317	A	7.6	A	47.4	A	7.7	A
USGS	294643095035200	2018-04-05 13:30	CDT	20.9	A	317	A	7.6	A	41.1	A	7.7	A
USGS	294643095035200	2018-04-05 13:45	CDT	20.9	A	318	A	7.6	A	44.0	A	7.8	A
USGS	294643095035200	2018-04-05 14:00	CDT	20.9	A	318	A	7.6	A	44.9	A	7.7	A
USGS	294643095035200	2018-04-05 14:15	CDT	20.9	A	318	A	7.6	A	44.1	A	7.7	A
USGS	294643095035200	2018-04-05 14:30	CDT	20.9	A	318	A	7.6	A	43.4	A	7.7	A
USGS	294643095035200	2018-04-05 14:45	CDT	20.9	A	318	A	7.6	A	44.2	A	7.7	A
USGS	294643095035200	2018-04-05 15:00	CDT	20.9	A	318	A	7.6	A	44.8	A	7.7	A
USGS	294643095035200	2018-04-05 15:15	CDT	20.9	A	318	A	7.6	A	42.4	A	7.7	A
USGS	294643095035200	2018-04-05 15:30	CDT	20.9	A	318	A	7.6	A	42.3	A	7.7	A
USGS	294643095035200	2018-04-05 15:45	CDT	20.9	A	318	A	7.6	A	45.7	A	7.8	A
USGS	294643095035200	2018-04-05 16:00	CDT	20.9	A	318	A	7.6	A	42.0	A	7.7	A
USGS	294643095035200	2018-04-05 16:15	CDT	20.9	A	318	A	7.6	A	42.6	A	7.8	A
USGS	294643095035200	2018-04-05 16:30	CDT	20.9	A	318	A	7.6	A	43.3	A	7.8	A
USGS	294643095035200	2018-04-05 16:45	CDT	21.0	A	318	A	7.6	A	43.5	A	7.8	A
USGS	294643095035200	2018-04-05 17:00	CDT	21.0	A	318	A	7.6	A	37.1	A	7.8	A
USGS	294643095035200	2018-04-05 17:15	CDT	21.0	A	318	A	7.6	A	41.6	A	7.8	A
USGS	294643095035200	2018-04-05 17:30	CDT	20.9	A	318	A	7.6	A	41.3	A	7.8	A
USGS	294643095035200	2018-04-05 17:45	CDT	20.9	A	318	A	7.6	A	41.7	A	7.8	A
USGS	294643095035200	2018-04-05 18:00	CDT	21.0	A	318	A	7.7	A	42.0	A	7.8	A
USGS	294643095035200	2018-04-05 18:15	CDT	20.9	A	319	A	7.6	A	42.2	A	7.8	A
USGS	294643095035200	2018-04-05 18:30	CDT	21.0	A	319	A	7.6	A	42.2	A	7.8	A
USGS	294643095035200	2018-04-05 18:45	CDT	20.9	A	319	A	7.6	A	42.2	A	7.8	A
USGS	294643095035200	2018-04-05 19:00	CDT	20.9	A	319	A	7.6	A	41.6	A	7.8	A
USGS	294643095035200	2018-04-05 19:15	CDT	20.9	A	319	A	7.6	A	40.5	A	7.8	A
USGS	294643095035200	2018-04-05 19:30	CDT	20.9	A	319	A	7.6	A	40.9	A	7.8	A
USGS	294643095035200	2018-04-05 19:45	CDT	21.0	A	319	A	7.6	A	43.3	A	7.8	A
USGS	294643095035200	2018-04-05 20:00	CDT	21.0	A	319	A	7.6	A	39.4	A	7.8	A
USGS	294643095035200	2018-04-05 20:15	CDT	21.0	A	319	A	7.6	A	42.4	A	7.8	A
USGS	294643095035200	2018-04-05 20:30	CDT	21.0	A	319	A	7.6	A	39.9	A	7.7	A
USGS	294643095035200	2018-04-05 20:45	CDT	21.0	A	319	A	7.6	A	41.0	A	7.7	A
USGS	294643095035200	2018-04-05 21:00	CDT	21.0	A	319	A	7.6	A	42.5	A	7.7	A
USGS	294643095035200	2018-04-05 21:15	CDT	21.0	A	319	A	7.6	A	41.6	A	7.7	A
USGS	294643095035200	2018-04-05 21:30	CDT	21.0	A	319	A	7.6	A	41.3	A	7.7	A
USGS	294643095035200	2018-04-05 21:45	CDT	21.0	A	319	A	7.6	A	40.8	A	7.7	A
USGS	294643095035200	2018-04-05 22:00	CDT	21.0	A	319	A	7.7	A	41.1	A	7.7	A
USGS	294643095035200	2018-04-05 22:15	CDT	21.0	A	319	A	7.7	A	43.2	A	7.8	A
USGS	294643095035200	2018-04-05 22:30	CDT	21.0	A	319	A	7.6	A	41.4	A	7.8	A
USGS	294643095035200	2018-04-05 22:45	CDT	21.0	A	319	A	7.7	A	40.4	A	7.8	A
USGS	294643095035200	2018-04-05 23:00	CDT	21.0	A	319	A	7.7	A	43.5	A	7.8	A
USGS	294643095035200	2018-04-05 23:15	CDT	21.0	A	319	A	7.7	A	42.6	A	7.8	A
USGS	294643095035200	2018-04-05 23:30	CDT	21.0	A	320	A	7.7	A	42.9	A	7.8	A
USGS	294643095035200	2018-04-05 23:45	CDT	21.0	A	319	A	7.7	A	42.7	A	7.8	A
USGS	294643095035200	2018-04-06 00:00	CDT	21.0	A	320	A	7.6	A	40.6	A	7.8	A
USGS	294643095035200	2018-04-06 00:15	CDT	21.0	A	320	A	7.7	A	43.1	A	7.8	A
USGS	294643095035200	2018-04-06 00:30	CDT	20.9	A	320	A	7.6	A	41.2	A	7.8	A
USGS	294643095035200	2018-04-06 00:45	CDT	20.9	A	320	A	7.6	A	41.1	A	7.8	A
USGS	294643095035200	2018-04-06 01:00	CDT	20.9	A	320	A	7.6	A	40.9	A	7.8	A
USGS	294643095035200	2018-04-06 01:15	CDT	20.9	A	320	A	7.7	A	43.3	A	7.8	A
USGS	294643095035200	2018-04-06 01:30	CDT	20.9	A	320	A	7.7	A	40.9	A	7.8	A
USGS	294643095035200	2018-04-06 01:45	CDT	20.9	A	320	A	7.7	A	42.4	A	7.8	A
USGS	294643095035200	2018-04-06 02:00	CDT	20.9	A	320	A	7.7	A	41.8	A	7.8	A
USGS	294643095035200	2018-04-06 02:15	CDT	20.9	A	320	A	7.7	A	41.1	A	7.8	A
USGS	294643095035200	2018-04-06 02:30	CDT	20.9	A	320	A	7.7	A	42.1	A	7.8	A
USGS	294643095035200	2018-04-06 02:45	CDT	20.9	A	320	A	7.7	A	40.9	A	7.8	A
USGS	294643095035200	2018-04-06 03:00	CDT	20.9	A	320	A	7.7	A	42.9	A	7.8	A
USGS	294643095035200	2018-04-06 03:15	CDT	20.9	A	320	A	7.7	A	41.5	A	7.8	A
USGS	294643095035200	2018-04-06 03:30	CDT	20.9	A	320	A	7.7	A	42.7	A	7.8	A
USGS	294643095035200	2018-04-06 03:45	CDT	20.9	A	320	A	7.7	A	40.7	A	7.8	A
